Ep,Step,Reward,Total_reward,Action,Epsilon,Done,Termination_Code
11,17,0,0,1,1,0
11,18,0,0,4,1,0
11,19,0,0,1,1,0
11,20,-3,-3,3,1,0
11,21,0,-3,1,1,0
11,22,-13,-16,0,1,1
12,1,0,0,2,1,0
12,2,-1,-1,2,1,0
12,3,-1,-2,4,1,0
12,4,-1,-3,5,1,0
12,5,0,-3,0,1,0
12,6,-1,-4,1,1,0
12,7,0,-4,2,1,0
12,8,0,-4,0,1,0
12,9,0,-4,2,1,0
12,10,0,-4,3,1,0
12,11,0,-4,0,1,0
12,12,0,-4,3,1,0
12,13,0,-4,1,1,0
12,14,0,-4,5,1,0
12,15,-10,-14,3,1,1
13,1,0,0,4,1,0
13,2,-10,-10,2,1,1
14,1,-2,-2,5,1,0
14,2,-2,-4,5,1,0
14,3,-3,-7,3,1,0
14,4,0,-7,1,1,0
14,5,50,43,5,1,0
14,6,-13,30,3,1,1
15,1,0,0,2,1,0
15,2,0,0,5,1,0
15,3,0,0,4,1,0
15,4,0,0,2,1,0
15,5,0,0,2,1,0
15,6,0,0,4,1,0
15,7,0,0,1,1,0
15,8,0,0,2,1,0
15,9,-3,-3,0,1,0
15,10,-1,-4,0,1,0
15,11,-3,-7,3,1,0
15,12,0,-7,1,1,0
15,13,0,-7,1,1,0
15,14,-10,-17,5,1,1
16,1,-3,-3,3,1,0
16,2,0,-3,0,1,0
16,3,-3,-6,2,1,0
16,4,-3,-9,5,1,0
16,5,0,-9,3,1,0
16,6,0,-9,4,1,0
16,7,-13,-22,2,1,1
17,1,0,0,0,1,0
17,2,50,50,5,1,0
17,3,0,50,1,1,0
17,4,0,50,5,1,0
17,5,-3,47,1,1,0
17,6,-13,34,2,1,1
18,1,0,0,3,1,0
18,2,0,0,4,1,0
18,3,0,0,5,1,0
18,4,0,0,0,1,0
18,5,0,0,4,1,0
18,6,-1,-1,0,1,0
18,7,-1,-2,4,1,0
18,8,-1,-3,4,1,0
18,9,-1,-4,3,1,0
18,10,-3,-7,0,1,0
18,11,-3,-10,5,1,0
18,12,-3,-13,3,1,0
18,13,-11,-24,1,1,1
19,1,-2,-2,5,1,0
19,2,0,-2,1,1,0
19,3,0,-2,3,1,0
19,4,0,-2,5,1,0
19,5,0,-2,0,1,0
19,6,-1,-3,0,1,0
19,7,0,-3,1,1,0
19,8,-10,-13,3,1,1
20,1,0,0,4,1,0
20,2,-1,-1,2,1,0
20,3,0,-1,0,1,0
20,4,0,-1,2,1,0
20,5,-1,-2,0,1,0
20,6,0,-2,0,1,0
20,7,-10,-12,5,1,1
21,1,0,0,3,1,0
21,2,0,0,0,1,0
21,3,0,0,2,1,0
21,4,0,0,1,1,0
21,5,0,0,3,1,0
21,6,0,0,5,1,0
21,7,-1,-1,3,1,0
21,8,-1,-2,3,1,0
21,9,-1,-3,4,1,0
21,10,-1,-4,2,1,0
21,11,-11,-15,1,1,1
22,1,0,0,1,1,0
22,2,-3,-3,0,1,0
22,3,0,-3,1,1,0
22,4,0,-3,2,1,0
22,5,0,-3,3,1,0
22,6,0,-3,2,1,0
22,7,0,-3,3,1,0
22,8,-3,-6,0,1,0
22,9,-13,-19,5,1,1
23,1,0,0,4,1,0
23,2,-10,-10,3,1,1
24,1,-1,-1,5,1,0
24,2,-10,-11,3,1,1
25,1,-10,-10,2,1,1
26,1,0,0,0,1,0
26,2,0,0,5,1,0
26,3,-1,-1,2,1,0
26,4,-1,-2,5,1,0
26,5,0,-2,2,1,0
26,6,50,48,5,1,0
26,7,-11,37,0,1,1
27,1,-2,-2,4,1,0
27,2,-1,-3,1,1,0
27,3,0,-3,0,1,0
27,4,0,-3,4,1,0
27,5,0,-3,4,1,0
27,6,0,-3,0,1,0
27,7,0,-3,1,1,0
27,8,0,-3,4,1,0
27,9,0,-3,4,1,0
27,10,0,-3,4,1,0
27,11,0,-3,0,1,0
27,12,0,-3,0,1,0
27,13,-1,-4,3,1,0
27,14,-3,-7,3,1,0
27,15,-3,-10,1,1,0
27,16,0,-10,3,1,0
27,17,0,-10,1,1,0
27,18,0,-10,0,1,0
27,19,-13,-23,2,1,1
28,1,-10,-10,2,1,1
29,1,0,0,5,1,0
29,2,0,0,2,1,0
29,3,0,0,3,1,0
29,4,0,0,1,1,0
29,5,0,0,3,1,0
29,6,0,0,3,1,0
29,7,50,50,5,1,0
29,8,-3,47,3,1,0
29,9,0,47,0,1,0
29,10,-1,46,2,1,0
29,11,0,46,1,1,0
29,12,0,46,4,1,0
29,13,-1,45,0,1,0
29,14,-1,44,4,1,0
29,15,0,44,3,1,0
29,16,0,44,0,1,0
29,17,0,44,1,1,0
29,18,-13,31,1,1,1
30,1,-2,-2,5,1,0
30,2,0,-2,1,1,0
30,3,0,-2,5,1,0
30,4,0,-2,1,1,0
30,5,0,-2,0,1,0
30,6,0,-2,5,1,0
30,7,0,-2,1,1,0
30,8,0,-2,0,1,0
30,9,0,-2,4,1,0
30,10,-10,-12,2,1,1
31,1,-1,-1,5,1,0
31,2,0,-1,1,1,0
31,3,-1,-2,0,1,0
31,4,-1,-3,4,1,0
31,5,0,-3,1,1,0
31,6,0,-3,1,1,0
31,7,0,-3,0,1,0
31,8,-1,-4,2,1,0
31,9,-1,-5,4,1,0
31,10,0,-5,0,1,0
31,11,0,-5,0,1,0
31,12,0,-5,4,1,0
31,13,-3,-8,0,1,0
31,14,-10,-18,2,1,1
32,1,0,0,1,1,0
32,2,-3,-3,0,1,0
32,3,0,-3,2,1,0
32,4,-3,-6,0,1,0
32,5,-3,-9,4,1,0
32,6,-3,-12,4,1,0
32,7,-10,-22,2,1,1
33,1,-3,-3,1,1,0
33,2,-1,-4,0,1,0
33,3,-3,-7,1,1,0
33,4,-3,-10,5,1,0
33,5,0,-10,1,1,0
33,6,-13,-23,0,1,1
34,1,-3,-3,5,1,0
34,2,-10,-13,2,1,1
35,1,0,0,2,1,0
35,2,-3,-3,3,1,0
35,3,0,-3,1,1,0
35,4,0,-3,5,1,0
35,5,0,-3,1,1,0
35,6,0,-3,0,1,0
35,7,0,-3,2,1,0
35,8,0,-3,0,1,0
35,9,0,-3,1,1,0
35,10,0,-3,0,1,0
35,11,0,-3,0,1,0
35,12,0,-3,0,1,0
35,13,-10,-13,2,1,1
36,1,0,0,3,1,0
36,2,0,0,1,1,0
36,3,0,0,3,1,0
36,4,0,0,5,1,0
36,5,0,0,0,1,0
36,6,0,0,4,1,0
36,7,0,0,0,1,0
36,8,0,0,2,1,0
36,9,0,0,4,1,0
36,10,-1,-1,0,1,0
36,11,0,-1,0,1,0
36,12,50,49,5,1,0
36,13,0,49,3,1,0
36,14,0,49,5,1,0
36,15,0,49,2,1,0
36,16,-11,38,0,1,1
37,1,0,0,3,1,0
37,2,0,0,5,1,0
37,3,0,0,1,1,0
37,4,0,0,4,1,0
37,5,0,0,4,1,0
37,6,0,0,5,1,0
37,7,-3,-3,2,1,0
37,8,0,-3,2,1,0
37,9,-3,-6,2,1,0
37,10,0,-6,1,1,0
37,11,0,-6,1,1,0
37,12,-10,-16,5,1,1
38,1,0,0,0,1,0
38,2,0,0,4,1,0
38,3,0,0,4,1,0
38,4,0,0,0,1,0
38,5,0,0,4,1,0
38,6,0,0,4,1,0
38,7,-1,-1,2,1,0
38,8,0,-1,2,1,0
38,9,50,49,5,1,0
38,10,50,99,5,1,0
38,11,0,99,4,1,0
38,12,0,99,0,1,0
38,13,-3,96,2,1,0
38,14,0,96,0,1,0
38,15,-10,86,2,1,1
39,1,-10,-10,2,1,1
40,1,-3,-3,4,1,0
40,2,-3,-6,3,1,0
40,3,-3,-9,5,1,0
40,4,-3,-12,4,1,0
40,5,-3,-15,2,1,0
40,6,-13,-28,3,1,1
41,1,0,0,4,1,0
41,2,0,0,3,1,0
41,3,0,0,2,1,0
41,4,0,0,2,1,0
41,5,0,0,1,1,0
41,6,0,0,2,1,0
41,7,0,0,1,1,0
41,8,0,0,5,1,0
41,9,0,0,1,1,0
41,10,0,0,5,1,0
41,11,-10,-10,2,1,1
42,1,0,0,1,1,0
42,2,0,0,1,1,0
42,3,0,0,3,1,0
42,4,0,0,5,1,0
42,5,-3,-3,1,1,0
42,6,0,-3,0,1,0
42,7,0,-3,3,1,0
42,8,-3,-6,0,1,0
42,9,0,-6,2,1,0
42,10,0,-6,4,1,0
42,11,0,-6,4,1,0
42,12,0,-6,4,1,0
42,13,0,-6,5,1,0
42,14,-3,-9,0,1,0
42,15,0,-9,1,1,0
42,16,0,-9,2,1,0
42,17,0,-9,2,1,0
42,18,0,-9,3,1,0
42,19,0,-9,5,1,0
42,20,0,-9,0,1,0
42,21,0,-9,0,1,0
42,22,0,-9,5,1,0
42,23,0,-9,3,1,0
42,24,-13,-22,1,1,1
43,1,-3,-3,2,1,0
43,2,-3,-6,5,1,0
43,3,0,-6,3,1,0
43,4,-3,-9,0,1,0
43,5,-3,-12,3,1,0
43,6,-3,-15,4,1,0
43,7,-3,-18,2,1,0
43,8,0,-18,1,1,0
43,9,0,-18,5,1,0
43,10,0,-18,4,1,0
43,11,-1,-19,3,1,0
43,12,0,-19,1,1,0
43,13,-11,-30,3,1,1
44,1,0,0,3,1,0
44,2,-10,-10,3,1,1
45,1,-3,-3,0,1,0
45,2,0,-3,3,1,0
45,3,0,-3,3,1,0
45,4,0,-3,5,1,0
45,5,-3,-6,0,1,0
45,6,0,-6,1,1,0
45,7,0,-6,2,1,0
45,8,0,-6,3,1,0
45,9,-10,-16,3,1,1
46,1,0,0,4,1,0
46,2,-1,-1,0,1,0
46,3,-1,-2,3,1,0
46,4,-10,-12,3,1,1
47,1,0,0,2,1,0
47,2,0,0,5,1,0
47,3,0,0,5,1,0
47,4,-10,-10,0,1,1
48,1,0,0,0,1,0
48,2,0,0,5,1,0
48,3,0,0,1,1,0
48,4,0,0,1,1,0
48,5,0,0,3,1,0
48,6,0,0,4,1,0
48,7,0,0,4,1,0
48,8,0,0,5,1,0
48,9,0,0,5,1,0
48,10,0,0,5,1,0
48,11,0,0,4,1,0
48,12,0,0,2,1,0
48,13,0,0,5,1,0
48,14,0,0,1,1,0
48,15,-13,-13,1,1,1
49,1,0,0,3,1,0
49,2,0,0,5,1,0
49,3,0,0,5,1,0
49,4,0,0,5,1,0
49,5,-3,-3,3,1,0
49,6,0,-3,3,1,0
49,7,-10,-13,5,1,1
50,1,-1,-1,1,1,0
50,2,0,-1,0,1,0
50,3,0,-1,5,1,0
50,4,0,-1,5,1,0
50,5,0,-1,0,1,0
50,6,0,-1,4,1,0
50,7,0,-1,4,1,0
50,8,0,-1,0,1,0
50,9,-1,-2,2,1,0
50,10,0,-2,3,1,0
50,11,0,-2,4,1,0
50,12,0,-2,3,1,0
50,13,0,-2,5,1,0
50,14,0,-2,4,1,0
50,15,0,-2,3,1,0
50,16,-3,-5,0,1,0
50,17,-3,-8,5,1,0
50,18,-3,-11,5,1,0
50,19,0,-11,1,1,0
50,20,0,-11,1,1,0
50,21,0,-11,3,1,0
50,22,50,39,5,1,0
50,23,-3,36,1,1,0
50,24,-10,26,2,1,1
51,1,0,0,1,1,0
51,2,-3,-3,2,1,0
51,3,0,-3,1,1,0
51,4,-3,-6,2,1,0
51,5,-3,-9,4,1,0
51,6,-3,-12,5,1,0
51,7,-1,-13,0,1,0
51,8,-1,-14,5,1,0
51,9,-1,-15,2,1,0
51,10,0,-15,0,1,0
51,11,-10,-25,2,1,1
52,1,-3,-3,0,1,0
52,2,0,-3,3,1,0
52,3,0,-3,1,1,0
52,4,0,-3,3,1,0
52,5,0,-3,3,1,0
52,6,0,-3,5,1,0
52,7,-3,-6,1,1,0
52,8,-13,-19,2,1,1
53,1,0,0,0,1,0
53,2,-3,-3,2,1,0
53,3,-1,-4,0,1,0
53,4,-3,-7,1,1,0
53,5,-3,-10,4,1,0
53,6,-3,-13,4,1,0
53,7,-1,-14,0,1,0
53,8,-3,-17,3,1,0
53,9,-1,-18,0,1,0
53,10,0,-18,0,1,0
53,11,0,-18,0,1,0
53,12,0,-18,0,1,0
53,13,-13,-31,2,1,1
54,1,-10,-10,1,1,1
55,1,-1,-1,1,1,0
55,2,0,-1,3,1,0
55,3,0,-1,1,1,0
55,4,0,-1,0,1,0
55,5,0,-1,5,1,0
55,6,-1,-2,2,1,0
55,7,-13,-15,1,1,1
56,1,0,0,1,1,0
56,2,0,0,4,1,0
56,3,0,0,0,1,0
56,4,0,0,1,1,0
56,5,0,0,5,1,0
56,6,-1,-1,3,1,0
56,7,-3,-4,3,1,0
56,8,-13,-17,5,1,1
57,1,-1,-1,3,1,0
57,2,-10,-11,3,1,1
58,1,0,0,2,1,0
58,2,0,0,4,1,0
58,3,0,0,5,1,0
58,4,0,0,3,1,0
58,5,0,0,5,1,0
58,6,0,0,0,1,0
58,7,-3,-3,3,1,0
58,8,0,-3,0,1,0
58,9,0,-3,4,1,0
58,10,0,-3,0,1,0
58,11,0,-3,5,1,0
58,12,-1,-4,0,1,0
58,13,-11,-15,5,1,1
59,1,0,0,0,1,0
59,2,0,0,4,1,0
59,3,0,0,4,1,0
59,4,0,0,5,1,0
59,5,0,0,1,1,0
59,6,0,0,0,1,0
59,7,0,0,0,1,0
59,8,0,0,2,1,0
59,9,0,0,4,1,0
59,10,0,0,5,1,0
59,11,0,0,3,1,0
59,12,0,0,4,1,0
59,13,0,0,5,1,0
59,14,0,0,5,1,0
59,15,0,0,4,1,0
59,16,-1,-1,0,1,0
59,17,0,-1,1,1,0
59,18,0,-1,2,1,0
59,19,0,-1,4,1,0
59,20,0,-1,3,1,0
59,21,0,-1,3,1,0
59,22,0,-1,1,1,0
59,23,0,-1,5,1,0
59,24,0,-1,5,1,0
59,25,0,-1,1,1,0
59,26,0,-1,0,1,0
59,27,0,-1,1,1,0
59,28,-1,-2,3,1,0
59,29,0,-2,2,1,0
59,30,0,-2,1,1,0
59,31,0,-2,1,1,0
59,32,0,-2,4,1,0
59,33,-1,-3,3,1,0
59,34,-10,-13,1,1,1
60,1,0,0,2,1,0
60,2,0,0,4,1,0
60,3,0,0,3,1,0
60,4,0,0,5,1,0
60,5,-10,-10,3,1,1
61,1,-10,-10,2,1,1
62,1,0,0,1,1,0
62,2,0,0,2,1,0
62,3,0,0,5,1,0
62,4,0,0,3,1,0
62,5,0,0,0,1,0
62,6,-13,-13,0,1,1
63,1,0,0,1,1,0
63,2,0,0,0,1,0
63,3,0,0,5,1,0
63,4,0,0,5,1,0
63,5,0,0,4,1,0
63,6,0,0,1,1,0
63,7,0,0,1,1,0
63,8,0,0,5,1,0
63,9,0,0,5,1,0
63,10,-10,-10,2,1,1
64,1,0,0,0,1,0
64,2,-1,-1,3,1,0
64,3,-1,-2,5,1,0
64,4,0,-2,2,1,0
64,5,0,-2,4,1,0
64,6,-10,-12,2,1,1
65,1,0,0,0,1,0
65,2,0,0,4,1,0
65,3,0,0,1,1,0
65,4,0,0,4,1,0
65,5,0,0,0,1,0
65,6,0,0,4,1,0
65,7,50,50,5,1,0
65,8,-10,40,0,1,1
66,1,-3,-3,2,1,0
66,2,-3,-6,4,1,0
66,3,-3,-9,3,1,0
66,4,-1,-10,0,1,0
66,5,-1,-11,5,1,0
66,6,-3,-14,3,1,0
66,7,-3,-17,4,1,0
66,8,-1,-18,2,1,0
66,9,-13,-31,3,1,1
67,1,0,0,0,1,0
67,2,0,0,0,1,0
67,3,-3,-3,2,1,0
67,4,0,-3,3,1,0
67,5,0,-3,5,1,0
67,6,0,-3,1,1,0
67,7,0,-3,3,1,0
67,8,0,-3,3,1,0
67,9,0,-3,5,1,0
67,10,0,-3,0,1,0
67,11,0,-3,1,1,0
67,12,0,-3,4,1,0
67,13,0,-3,2,1,0
67,14,0,-3,1,1,0
67,15,-1,-4,3,1,0
67,16,-11,-15,1,1,1
68,1,0,0,0,1,0
68,2,0,0,2,1,0
68,3,0,0,4,1,0
68,4,-3,-3,1,1,0
68,5,-3,-6,4,1,0
68,6,0,-6,1,1,0
68,7,-3,-9,0,1,0
68,8,0,-9,3,1,0
68,9,0,-9,5,1,0
68,10,0,-9,0,1,0
68,11,-13,-22,0,1,1
69,1,0,0,4,1,0
69,2,0,0,5,1,0
69,3,0,0,0,1,0
69,4,0,0,5,1,0
69,5,0,0,5,1,0
69,6,0,0,1,1,0
69,7,0,0,5,1,0
69,8,0,0,4,1,0
69,9,0,0,5,1,0
69,10,0,0,2,1,0
69,11,-10,-10,5,1,1
70,1,0,0,4,1,0
70,2,0,0,4,1,0
70,3,-3,-3,3,1,0
70,4,-3,-6,0,1,0
70,5,-3,-9,1,1,0
70,6,-3,-12,5,1,0
70,7,-13,-25,0,1,1
71,1,0,0,1,1,0
71,2,0,0,3,1,0
71,3,0,0,1,1,0
71,4,0,0,5,1,0
71,5,0,0,0,1,0
71,6,0,0,1,1,0
71,7,0,0,3,1,0
71,8,0,0,4,1,0
71,9,0,0,1,1,0
71,10,0,0,4,1,0
71,11,0,0,0,1,0
71,12,0,0,0,1,0
71,13,0,0,3,1,0
71,14,0,0,2,1,0
71,15,0,0,4,1,0
71,16,0,0,0,1,0
71,17,0,0,1,1,0
71,18,0,0,5,1,0
71,19,0,0,1,1,0
71,20,0,0,1,1,0
71,21,0,0,1,1,0
71,22,0,0,3,1,0
71,23,0,0,4,1,0
71,24,0,0,2,1,0
71,25,0,0,1,1,0
71,26,0,0,0,1,0
71,27,0,0,0,1,0
71,28,0,0,1,1,0
71,29,0,0,2,1,0
71,30,-1,-1,2,1,0
71,31,0,-1,1,1,0
71,32,-1,-2,1,1,0
71,33,0,-2,0,1,0
71,34,0,-2,4,1,0
71,35,0,-2,2,1,0
71,36,0,-2,3,1,0
71,37,-10,-12,3,1,1
72,1,-3,-3,3,1,0
72,2,-3,-6,4,1,0
72,3,-3,-9,1,1,0
72,4,-3,-12,1,1,0
72,5,-3,-15,4,1,0
72,6,-3,-18,4,1,0
72,7,-3,-21,3,1,0
72,8,-3,-24,2,1,0
72,9,-3,-27,0,1,0
72,10,-13,-40,5,1,1
73,1,-3,-3,3,1,0
73,2,0,-3,0,1,0
73,3,-3,-6,3,1,0
73,4,-3,-9,4,1,0
73,5,0,-9,2,1,0
73,6,-3,-12,1,1,0
73,7,0,-12,0,1,0
73,8,0,-12,2,1,0
73,9,0,-12,5,1,0
73,10,0,-12,3,1,0
73,11,-13,-25,3,1,1
74,1,-1,-1,1,1,0
74,2,0,-1,3,1,0
74,3,-1,-2,2,1,0
74,4,0,-2,3,1,0
74,5,0,-2,0,1,0
74,6,-3,-5,2,1,0
74,7,0,-5,0,1,0
74,8,-11,-16,0,1,1
75,1,0,0,5,1,0
75,2,0,0,1,1,0
75,3,0,0,5,1,0
75,4,0,0,5,1,0
75,5,-3,-3,3,1,0
75,6,0,-3,1,1,0
75,7,0,-3,4,1,0
75,8,-13,-16,0,1,1
76,1,-10,-10,0,1,1
77,1,0,0,3,1,0
77,2,0,0,4,1,0
77,3,0,0,2,1,0
77,4,0,0,0,1,0
77,5,-10,-10,2,1,1
78,1,-3,-3,4,1,0
78,2,-3,-6,4,1,0
78,3,-3,-9,4,1,0
78,4,-3,-12,3,1,0
78,5,-3,-15,2,1,0
78,6,-13,-28,3,1,1
79,1,0,0,2,1,0
79,2,-10,-10,2,1,1
80,1,0,0,0,1,0
80,2,-3,-3,2,1,0
80,3,-3,-6,4,1,0
80,4,-3,-9,0,1,0
80,5,-3,-12,5,1,0
80,6,-3,-15,1,1,0
80,7,0,-15,3,1,0
80,8,-13,-28,0,1,1
81,1,-3,-3,0,1,0
81,2,0,-3,1,1,0
81,3,0,-3,4,1,0
81,4,-3,-6,2,1,0
81,5,-3,-9,4,1,0
81,6,-3,-12,5,1,0
81,7,-1,-13,0,1,0
81,8,-1,-14,5,1,0
81,9,0,-14,0,1,0
81,10,-10,-24,0,1,1
82,1,0,0,0,1,0
82,2,0,0,5,1,0
82,3,0,0,5,1,0
82,4,0,0,0,1,0
82,5,0,0,4,1,0
82,6,50,50,5,1,0
82,7,50,100,5,1,0
82,8,0,100,4,1,0
82,9,-3,97,0,1,0
82,10,0,97,2,1,0
82,11,0,97,5,1,0
82,12,0,97,2,1,0
82,13,0,97,3,1,0
82,14,0,97,2,1,0
82,15,0,97,2,1,0
82,16,0,97,4,1,0
82,17,0,97,0,1,0
82,18,0,97,5,1,0
82,19,-10,87,2,1,1
83,1,-2,-2,4,1,0
83,2,-2,-4,4,1,0
83,3,0,-4,1,1,0
83,4,0,-4,1,1,0
83,5,-1,-5,3,1,0
83,6,0,-5,2,1,0
83,7,0,-5,2,1,0
83,8,0,-5,1,1,0
83,9,-10,-15,2,1,1
84,1,0,0,2,1,0
84,2,0,0,1,1,0
84,3,0,0,5,1,0
84,4,0,0,0,1,0
84,5,0,0,3,1,0
84,6,0,0,4,1,0
84,7,0,0,0,1,0
84,8,-3,-3,0,1,0
84,9,-3,-6,4,1,0
84,10,-3,-9,5,1,0
84,11,-3,-12,2,1,0
84,12,-3,-15,2,1,0
84,13,-3,-18,4,1,0
84,14,0,-18,1,1,0
84,15,-3,-21,0,1,0
84,16,0,-21,1,1,0
84,17,-13,-34,0,1,1
85,1,0,0,0,1,0
85,2,0,0,5,1,0
85,3,-10,-10,2,1,1
86,1,-3,-3,0,1,0
86,2,-3,-6,5,1,0
86,3,0,-6,3,1,0
86,4,-1,-7,1,1,0
86,5,0,-7,2,1,0
86,6,0,-7,5,1,0
86,7,0,-7,5,1,0
86,8,0,-7,4,1,0
86,9,0,-7,5,1,0
86,10,-11,-18,3,1,1
87,1,-3,-3,4,1,0
87,2,0,-3,1,1,0
87,3,0,-3,4,1,0
87,4,0,-3,2,1,0
87,5,-10,-13,2,1,1
88,1,0,0,1,1,0
88,2,0,0,3,1,0
88,3,0,0,1,1,0
88,4,0,0,3,1,0
88,5,0,0,4,1,0
88,6,-3,-3,0,1,0
88,7,-3,-6,5,1,0
88,8,0,-6,2,1,0
88,9,-3,-9,3,1,0
88,10,-3,-12,3,1,0
88,11,-3,-15,4,1,0
88,12,-3,-18,4,1,0
88,13,-3,-21,4,1,0
88,14,-3,-24,1,1,0
88,15,-3,-27,4,1,0
88,16,0,-27,1,1,0
88,17,0,-27,3,1,0
88,18,0,-27,2,1,0
88,19,0,-27,3,1,0
88,20,0,-27,2,1,0
88,21,-1,-28,1,1,0
88,22,0,-28,1,1,0
88,23,0,-28,1,1,0
88,24,0,-28,3,1,0
88,25,-3,-31,1,1,0
88,26,-3,-34,4,1,0
88,27,-3,-37,3,1,0
88,28,-3,-40,5,1,0
88,29,-13,-53,1,1,1
89,1,-3,-3,5,1,0
89,2,-3,-6,1,1,0
89,3,-3,-9,0,1,0
89,4,0,-9,0,1,0
89,5,-3,-12,1,1,0
89,6,-3,-15,4,1,0
89,7,-3,-18,3,1,0
89,8,-3,-21,5,1,0
89,9,0,-21,1,1,0
89,10,-13,-34,1,1,1
90,1,-1,-1,4,1,0
90,2,-1,-2,1,1,0
90,3,-1,-3,4,1,0
90,4,-1,-4,0,1,0
90,5,-1,-5,0,1,0
90,6,-11,-16,2,1,1
91,1,0,0,1,1,0
91,2,0,0,4,1,0
91,3,-1,-1,3,1,0
91,4,-1,-2,5,1,0
91,5,-1,-3,4,1,0
91,6,-1,-4,4,1,0
91,7,-3,-7,1,1,0
91,8,0,-7,1,1,0
91,9,-3,-10,0,1,0
91,10,-3,-13,5,1,0
91,11,-13,-26,5,1,1
92,1,0,0,2,1,0
92,2,-1,-1,0,1,0
92,3,-1,-2,4,1,0
92,4,-1,-3,5,1,0
92,5,0,-3,0,1,0
92,6,0,-3,4,1,0
92,7,0,-3,4,1,0
92,8,0,-3,3,1,0
92,9,0,-3,2,1,0
92,10,-1,-4,0,1,0
92,11,-3,-7,3,1,0
92,12,-3,-10,5,1,0
92,13,0,-10,1,1,0
92,14,0,-10,5,1,0
92,15,-11,-21,3,1,1
93,1,0,0,4,1,0
93,2,0,0,5,1,0
93,3,0,0,5,1,0
93,4,0,0,5,1,0
93,5,0,0,4,1,0
93,6,0,0,3,1,0
93,7,0,0,3,1,0
93,8,0,0,3,1,0
93,9,0,0,3,1,0
93,10,-13,-13,1,1,1
94,1,0,0,3,1,0
94,2,-1,-1,2,1,0
94,3,0,-1,1,1,0
94,4,-10,-11,1,1,1
95,1,0,0,3,1,0
95,2,0,0,4,1,0
95,3,0,0,0,1,0
95,4,0,0,5,1,0
95,5,0,0,4,1,0
95,6,0,0,0,1,0
95,7,0,0,0,1,0
95,8,-10,-10,3,1,1
96,1,0,0,1,1,0
96,2,0,0,2,1,0
96,3,0,0,0,1,0
96,4,-1,-1,3,1,0
96,5,0,-1,0,1,0
96,6,0,-1,5,1,0
96,7,-1,-2,1,1,0
96,8,0,-2,3,1,0
96,9,0,-2,4,1,0
96,10,-1,-3,1,1,0
96,11,-1,-4,5,1,0
96,12,-1,-5,4,1,0
96,13,0,-5,2,1,0
